batter,Name,launch_angle,launch_speed,bat_speed,release_speed,squared_up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668930,Brice Turang,-31,25.2,14.0052,88.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,-1,93.7,65.049,87.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641645,Luis Guillorme,-3,101.8,65.7161,93.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521692,Salvador Perez,66,64.4,56.6501,82.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673237,Yainer Diaz,-26,61.9,71.6097,83.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664238,Dylan Moore,-69,53.5,57.6848,97.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677587,Brayan Rocchio,-15,93.1,71.9206,90.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657557,Paul DeJong,11,101.2,73.0422,80.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670042,Luke Raley,26,105.1,77.555,91.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663368,Blake Perkins,2,99.2,69.8288,89.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691718,Pete Crow-Armstrong,-21,86.5,67.7005,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669221,Sean Murphy,31,94.6,74.212,84.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671218,Heliot Ramos,-29,79,69.3764,89.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687263,Zach Neto,-3,92.9,73.3293,93.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553993,Eugenio Suarez,18,109.4,74.9212,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444482,David Peralta,58,97.6,70.0511,92.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543063,Brandon Crawford,12,95.9,72.1087,88.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500743,Miguel Rojas,-18,90.7,68.6873,91.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671739,Michael Harris II,-13,101.1,79.7201,89.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621020,Dansby Swanson,17,104.6,75.1086,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687401,Joey Ortiz,-44,74.7,70.8803,93.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686469,Vinnie Pasquantino,21,92.5,68.0425,95.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518735,Yasmani Grandal,36,85.1,67.7227,84.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689172,Brett Wisely,-10,71.8,68.733,83.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643217,Andrew Benintendi,4,82.5,66.1156,77.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502110,J.D. Martinez,35,105.4,80.7489,85.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642136,Matt Thaiss,-7,99.9,69.3561,92.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592178,Kris Bryant,13,102.8,72.4472,96.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671056,Ivan Herrera,10,103.3,76.7003,93.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643396,Isiah Kiner-Falefa,6,67.3,64.1784,92.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680869,Zack Gelof,22,99.4,71.6892,96.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628451,Andy Ibanez,68,78.1,70.0928,82.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592518,Manny Machado,79,83.3,75.6126,88.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592450,Aaron Judge,27,104.4,81.156,86.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671286,Johnathan Rodriguez,-37,76.1,80.8631,90.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670623,Isaac Paredes,17,103.3,71.4221,97.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592206,Nick Castellanos,-7,95.3,72.9057,87.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666158,Gavin Lux,-11,104.8,74.7517,90.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642133,Rowdy Tellez,12,100.7,80.8818,93.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600869,Jeimer Candelario,-9,77.2,54.5002,74.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642086,Dominic Smith,11,100.5,66.3837,91.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656811,Ryan O'Hearn,-42,87.4,82.6785,88.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663538,Nico Hoerner,-24,84.9,72.2394,94.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668832,Kyle McCann,4,82.2,65.9337,96.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543807,George Springer,32,90.7,75.0578,92.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677951,Bobby Witt Jr.,-20,101.3,73.684,97.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664023,Ian Happ,33,82.6,74.7463,87.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664983,Jake McCarthy,8,101.4,76.6182,89.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681082,Bryson Stott,28,96,72.3925,85.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,5,87.8,70.9835,97.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624585,Jorge Soler,35,78.7,76.0757,88.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681351,Logan O'Hoppe,-56,39.7,38.4568,85.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663993,Nathaniel Lowe,6,108.3,77.2733,82.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668731,Akil Baddoo,53,62.1,65.2353,87.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608701,Rob Refsnyder,51,89.1,76.233,90.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571448,Nolan Arenado,46,60.9,70.2207,90.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664761,Alec Bohm,3,101.7,79.3513,85.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518792,Jason Heyward,1,96.2,73.3807,90.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605137,Josh Bell,34,93.5,68.8587,89.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671277,Luis Garcia,14,87.8,75.8528,81.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657757,Gavin Sheets,42,91.3,70.5318,91.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666971,Lourdes Gurriel Jr.,-37,80,70.873,95.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666135,Alex Kirilloff,39,91.6,69.7673,85.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667452,Corey Julks,14,87.8,74.6329,87.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607680,Kevin Pillar,-19,102.9,73.0673,93.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621043,Carlos Correa,8,106.4,75.8566,86.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630105,Jake Cronenworth,23,91.5,68.9621,93.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607043,Brandon Nimmo,18,64.3,63.8892,88.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594807,Adam Duvall,15,104,73.1692,90.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553869,Elias Diaz,27,89.5,76.5436,82.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578428,Jose Iglesias,-16,86.7,60.8739,92.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666624,Christopher Morel,-4,90,75.2371,94.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572138,Jon Singleton,6,103.8,71.9276,88.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693304,Nick Gonzales,9,109.1,81.7907,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690993,Colt Keith,-60,60.2,68.6181,88.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669357,Nolan Gorman,-10,78.3,69.9104,85.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572233,Christian Walker,-13,97.5,77.3491,96.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641432,Willie Calhoun,-25,99.5,71.1423,93.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668939,Adley Rutschman,40,92.9,68.3531,78.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646240,Rafael Devers,27,101.7,70.9005,83.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595777,Jurickson Profar,45,93.8,74.0212,94.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621493,Taylor Ward,34,98.9,74.8868,94.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664056,Harrison Bader,19,95.4,79.1161,78.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656555,Rhys Hoskins,8,87.6,72.6655,84.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606192,Teoscar Hernandez,61,90.6,73.8815,80.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665742,Juan Soto,18,103.3,73.5276,83.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641343,Jake Bauers,-39,88.3,73.7515,88.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672580,Maikel Garcia,16,91.4,68.6795,89.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547180,Bryce Harper,7,111.7,76.5547,93.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621566,Matt Olson,-5,75.9,51.8183,78.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665750,Leody Taveras,19,110.1,76.2757,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570482,Gio Urshela,51,67.5,69.0017,88.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656305,Matt Chapman,27,103.6,79.2201,82.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624413,Pete Alonso,58,86.9,74.5928,90.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683011,Anthony Volpe,-8,101.6,75.9928,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669394,Jake Burger,10,107.6,79.2794,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676694,Jake Meyers,71,80.1,63.4983,94.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642731,Thairo Estrada,13,72.7,76.9977,89.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,16,97,68.8733,90.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668901,Mark Vientos,-10,100.5,77.9671,79.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502671,Paul Goldschmidt,61,81.2,64.5337,80.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666969,Adolis Garcia,31,89.6,68.3318,79.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663728,Cal Raleigh,3,101,69.5412,93.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609280,Miguel Andujar,21,64.9,66.1423,88.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665487,Fernando Tatis Jr.,0,108.3,80.1262,86.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650490,Yandy Diaz,19,102.8,71.1862,86.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641355,Cody Bellinger,1,92.8,59.9988,94.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666160,Mickey Moniak,30,87.1,76.0956,94.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542194,Christian Bethancourt,43,97.3,80.7846,96.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608070,Jose Ramirez,-8,87.5,74.9439,82.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665862,Jazz Chisholm Jr.,-13,99.4,73.0445,93.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663757,Trent Grisham,59,84.5,72.4755,92.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676475,Alec Burleson,-17,58.8,76.3017,79.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650333,Luis Arraez,12,95.9,65.9014,93.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678662,Ezequiel Tovar,2,81.2,71.5903,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606466,Ketel Marte,13,90.9,69.4573,94.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502054,Tommy Pham,11,96.7,75.2936,85.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518692,Freddie Freeman,36,93.3,73.0771,91.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663837,Matt Vierling,29,88.2,67.0765,83.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673490,Ha-seong Kim,82,73.4,64.3194,85.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592663,J.T. Realmuto,-26,54.6,74.4421,91.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455117,Martin Maldonado,69,87.6,75.3745,89.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672640,Otto Lopez,-51,72.5,71.3707,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516782,Starling Marte,-1,80.9,66.4405,78.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665833,Oneil Cruz,37,83.5,68.7402,92.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596019,Francisco Lindor,-14,86.5,62.6838,78.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573262,Mike Yastrzemski,7,99.8,67.1318,88.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502110,J.D. Martinez,38,70.6,67.118,78.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666182,Bo Bichette,-18,103.8,69.7015,92.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666181,Will Benson,23,110.5,75.3497,91.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592885,Christian Yelich,-6,107.1,73.8661,92.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656941,Kyle Schwarber,41,99.3,77.7855,92.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669701,Josh Smith,34,101.9,73.3822,79.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682998,Corbin Carroll,-9,100.7,71.094,94.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682985,Riley Greene,25,107.1,74.1314,83.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608324,Alex Bregman,36,96.2,70.8548,83.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656582,Connor Joe,69,73.3,75.4421,83.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592669,Hunter Renfroe,4,99.8,77.8243,87.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665489,Vladimir Guerrero Jr.,1,108.6,78.5843,92.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670541,Yordan Alvarez,-23,85.6,73.324,94.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682641,Luis Matos,-14,100.3,73.0259,87.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682928,CJ Abrams,-24,82.8,53.7782,82.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661388,William Contreras,9,76.7,76.901,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660271,Shohei Ohtani,11,92.3,73.0331,80.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671289,Tyler Freeman,1,95.1,69.0477,86.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663616,Trevor Larnach,-20,92.7,73.8898,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650859,Luis Rengifo,-18,74.2,64.9718,94.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595909,Jake Cave,-3,95,70.0305,95.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686217,Sal Frelick,-9,102.8,68.9536,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608369,Corey Seager,4,85.7,68.2314,82.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643565,Mike Tauchman,1,101.9,71.8027,92.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668930,Brice Turang,-1,94.6,62.7922,82.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670092,Trenton Brooks,6,97.5,63.558,88.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645277,Ozzie Albies,53,67.7,64.299,80.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,-1,100.8,77.8325,97.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641313,Tim Anderson,-16,61.2,66.0158,88.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668942,Josh Rojas,59,95,67.7519,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680776,Jarren Duran,76,85.1,78.2664,81.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571657,Kyle Farmer,-15,97.7,65.5737,98.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672284,Jarred Kelenic,23,103.8,74.2256,91.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680757,Steven Kwan,3,103.2,72.8726,92.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669224,Austin Wells,15,106.2,72.6354,94.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621512,Tomas Nido,11,87.5,72.4039,77.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578428,Jose Iglesias,4,88.3,71.6379,89.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602104,Ramon Urias,38,92.2,67.5772,81.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641487,J.P. Crawford,28,97.3,72.4135,87.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672761,Wenceel Perez,12,95.4,66.5012,93.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621028,Kevin Newman,-11,84.5,67.4016,83.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624503,Nick Gordon,31,99.7,71.715,89.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668804,Bryan Reynolds,66,93,70.3167,94.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519203,Anthony Rizzo,-48,66.4,67.4123,94.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663656,Kyle Tucker,-21,84.9,74.7069,87.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686554,Oliver Dunn,14,93.7,72.0426,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,53,88,76.2734,81.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668709,J.J. Bleday,-18,96,74.5191,84.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,32,93.4,65.999,96.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666163,Ben Rortvedt,7,99.7,68.1361,95.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656775,Cedric Mullins II,21,87.1,74.5004,89.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701538,Jackson Merrill,30,95.9,70.8158,74.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,39,79.1,68.3456,95.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605141,Mookie Betts,-8,88.2,67.7462,79.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676914,Davis Schneider,44,92,71.4467,92.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624641,Edmundo Sosa,29,110,76.2097,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624413,Pete Alonso,-2,92.1,79.0463,91.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641645,Luis Guillorme,-1,95.9,61.6267,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669016,Brandon Marsh,-39,64.9,69.8197,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608348,Carson Kelly,-35,51.4,57.5107,92.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641343,Jake Bauers,13,78.6,68.7243,87.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663368,Blake Perkins,-5,90.8,69.244,81.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666152,David Hamilton,0,103.6,70.468,90.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642715,Willy Adames,0,101.3,73.1843,91.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657557,Paul DeJong,31,103.4,73.3862,93.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668901,Mark Vientos,19,74.7,62.0829,78.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681297,Colton Cowser,29,98.4,71.7511,80.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457705,Andrew McCutchen,-25,103.4,77.4142,93.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677649,Ezequiel Duran,57,86.2,68.8584,89.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687263,Zach Neto,28,91.6,71.6641,94.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592206,Nick Castellanos,34,63.4,58.6224,87.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647351,Abraham Toro,-22,85.7,63.8595,95.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672640,Otto Lopez,-11,65.9,65.7942,87.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596019,Francisco Lindor,22,102.4,70.4985,81.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621439,Byron Buxton,33,70.7,63.9281,86.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592885,Christian Yelich,9,96.3,72.3556,92.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691718,Pete Crow-Armstrong,26,99.3,75.4138,86.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660707,Elehuris Montero,43,91.3,60.082,94.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656716,Zach McKinstry,20,99.8,70.6537,88.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664238,Dylan Moore,53,81.2,74.8098,84.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605361,Nick Martini,38,72.9,59.9618,87.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678225,Ji Hwan Bae,4,73.2,74.3934,84.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642350,Jose Siri,-85,37.3,17.6935,86.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553993,Eugenio Suarez,44,89.9,71.4798,93.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641313,Tim Anderson,1,96.7,69.7004,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592518,Manny Machado,13,110.9,75.5662,87.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687401,Joey Ortiz,20,92.9,80.0125,92.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676391,Ernie Clement,20,91.3,69.6395,75.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680700,Richie Palacios,17,105.8,71.7079,94.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673237,Yainer Diaz,-1,84.4,71.364,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621512,Tomas Nido,18,103.4,71.974,91.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666185,Dylan Carlson,48,84.1,62.758,79.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643217,Andrew Benintendi,1,96.5,67.2101,80.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649557,Aledmys Diaz,-30,78.8,64.5786,93.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668939,Adley Rutschman,29,91.6,65.118,93.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660821,Jesus Sanchez,13,114.5,80.0458,96.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678882,Ceddanne Rafaela,7,100.2,77.3212,86.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500743,Miguel Rojas,17,88.9,68.1214,90.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689172,Brett Wisely,-20,87.1,69.0491,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671739,Michael Harris II,17,86.1,74.1896,78.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623993,Anthony Santander,17,100.2,75.7264,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642136,Matt Thaiss,9,109.7,73.6603,92.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687401,Joey Ortiz,16,87.4,69.9663,89.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641313,Tim Anderson,-9,104.7,71.0536,96.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669222,Nick Senzel,-5,89.8,67.2143,88.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686217,Sal Frelick,25,70.8,71.9618,93.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
